Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7
0.015631583,0.015632145,0.015631363,0.015651554,0.7050475,0.20114267,0.01562966,0.015633568
0.43818018,0.51487434,0.007824574,0.0078255525,0.00782964,0.007824192,0.007822296,0.00781925
0.39831552,0.38755086,0.0073657995,0.0073648836,0.0073560253,0.17731929,0.0073623555,0.00736527
0.0039115935,0.003911339,0.0039095543,0.8400574,0.13647741,0.0039145164,0.0039085243,0.0039096703
0.007821223,0.00782368,0.007814159,0.34929317,0.007831735,0.007814724,0.6037878,0.007813571
0.005215498,0.0052123275,0.005217555,0.47462967,0.43652752,0.0052133366,0.06277116,0.005212962
0.18825029,0.006960139,0.006956019,0.5457358,0.23120332,0.00696759,0.006959553,0.0069672572
0.003478367,0.0034792258,0.0034760018,0.60636693,0.3727697,0.0034735852,0.0034751245,0.00348106
0.0031315417,0.0031287635,0.0031268662,0.38560236,0.59562165,0.0031291055,0.003131253,0.003128497
0.00596407,0.062267285,0.005959267,0.61994195,0.28797927,0.005961611,0.005969193,0.0059573436
0.012521627,0.012524128,0.01251023,0.37509266,0.30194187,0.12612016,0.012540859,0.14674844
0.33192796,0.2594238,0.002720139,0.23419173,0.16357191,0.0027215795,0.0027207942,0.0027220997
0.01391,0.013890494,0.01389476,0.9026952,0.013931012,0.013889662,0.013897933,0.0138909705
0.04166865,0.04166865,0.041681718,0.041700043,0.041682024,0.70819044,0.041736376,0.041672073
0.8540032,0.020850578,0.020859567,0.020841036,0.020847296,0.020864382,0.020875059,0.020858923
0.0039125863,0.2713613,0.0039104247,0.2480347,0.46104637,0.003910706,0.003912116,0.0039117904
0.017859386,0.017860847,0.017858215,0.017869221,0.7321078,0.017860787,0.16072387,0.017859878
0.005690616,0.0056901705,0.0056845415,0.56905097,0.39682183,0.005683703,0.0056891055,0.0056890026
0.00568869,0.0056869243,0.005684322,0.60943604,0.35643563,0.0056837187,0.005692193,0.0056924894
0.0034762386,0.0034788784,0.28250912,0.003475453,0.0034746043,0.0034808777,0.0034737566,0.696631
0.0029810558,0.21195374,0.0029793214,0.3326574,0.35027355,0.002983339,0.0029812506,0.09319035
0.025074309,0.025016045,0.025024658,0.62497497,0.025037188,0.025016796,0.22484398,0.025012111
0.0014913515,0.0014907204,0.0014892863,0.58121914,0.36718175,0.044146396,0.0014914691,0.001489896
0.2303565,0.007825122,0.2402817,0.25480384,0.24326532,0.007820308,0.007820072,0.007827118
0.0113986,0.011389017,0.0974636,0.3641613,0.32860658,0.16420595,0.011382035,0.0113929305
0.0035801833,0.09438229,0.003576117,0.79856783,0.08916783,0.0035724374,0.0035763555,0.0035769616
0.0062544774,0.00625235,0.0062516397,0.00625969,0.95622647,0.006251691,0.0062520495,0.0062516537
0.25615162,0.020848399,0.020851491,0.020865656,0.6186913,0.020877795,0.020836577,0.02087716
0.07632905,0.004468121,0.0044676745,0.36458,0.5367482,0.00446677,0.004471386,0.004468761
0.0025523282,0.0025539137,0.0025528162,0.31583935,0.6688439,0.0025523268,0.0025519985,0.002553333
0.0069516907,0.4193534,0.006952032,0.0069590467,0.0069539445,0.12137734,0.13322605,0.29822648
0.031320393,0.031360473,0.031266417,0.03128286,0.03135016,0.031266414,0.7808869,0.031266395
0.0030583388,0.0030547078,0.00305242,0.24121684,0.67988634,0.0030503885,0.06362129,0.0030596876
0.008350903,0.008350182,0.008347208,0.008343292,0.008343128,0.38134325,0.06584889,0.5110731
0.025004152,0.42488664,0.025036281,0.02502776,0.025014259,0.4248961,0.025044335,0.02509046
0.0050029806,0.0050020046,0.0050012493,0.0050059827,0.9649828,0.005000949,0.005002376,0.0050016483
0.17560384,0.16630729,0.0027244375,0.002724229,0.21563877,0.0027227954,0.0027213085,0.43155733
0.017906994,0.48131514,0.017883277,0.017918091,0.017891804,0.19585486,0.23334876,0.017881066
0.0029813633,0.00298162,0.002982268,0.08446215,0.48013952,0.00298481,0.0029779463,0.4204903
0.8248827,0.025024543,0.025009602,0.025015516,0.025005804,0.02501674,0.025005814,0.025039274
0.0040379474,0.0040394207,0.0040384964,0.4550835,0.21672875,0.0040413495,0.14803645,0.1639941
0.0014567925,0.0014566208,0.0014556017,0.46907616,0.0014567216,0.001454599,0.0014554615,0.522188
0.012532559,0.012512917,0.012501096,0.9123726,0.012523126,0.01250214,0.012543895,0.012511651
0.28673515,0.007821121,0.007815511,0.007827203,0.66633403,0.007814819,0.007832608,0.007819584
0.007358216,0.007367701,0.007380993,0.0073643522,0.9484226,0.0073775165,0.0073688924,0.0073597487
0.0035745548,0.0035736784,0.0035737283,0.110958844,0.8675928,0.0035734694,0.0035738202,0.0035791213
0.0036785032,0.0036810813,0.038331546,0.10107433,0.8421956,0.003679441,0.003677563,0.0036819503
0.0062562013,0.0062539363,0.006253183,0.23926528,0.7232116,0.0062529147,0.0062514152,0.006255506
0.007835938,0.007822185,0.007815169,0.68797696,0.11998573,0.007814286,0.15292898,0.007820765
0.017891359,0.017867407,0.017930444,0.017894777,0.87483346,0.017858448,0.017860072,0.01786407
0.006584426,0.006588277,0.074691124,0.0065973946,0.8857731,0.0065877913,0.0065898057,0.006588043
0.32312763,0.013910988,0.16571029,0.013907883,0.013900907,0.013903246,0.013900238,0.4416388
0.22507511,0.025015555,0.025020363,0.025028594,0.25894818,0.39083725,0.025006514,0.025068486
0.0018974799,0.0018957164,0.0018947878,0.16915374,0.8194731,0.0018951572,0.0018947345,0.0018953378
0.4957998,0.004177043,0.0041775503,0.0041755354,0.4791507,0.0041693025,0.0041713943,0.0041786865
0.017870428,0.017865958,0.017862394,0.01789168,0.11097244,0.017870368,0.7818024,0.017864358
0.020872397,0.6254178,0.020848557,0.24936214,0.020848755,0.020909397,0.020872634,0.02086827
0.011381225,0.011369165,0.01136763,0.40662017,0.37251103,0.011374892,0.16400914,0.011366726
0.22144982,0.01250704,0.012502318,0.70351577,0.012513083,0.01250471,0.012504467,0.012502741
0.013898922,0.2823335,0.1400567,0.013915979,0.013914536,0.013907637,0.013905794,0.50806695
0.0062608635,0.20435807,0.0062516215,0.57982165,0.18452963,0.006267132,0.0062536974,0.006257321
0.15364061,0.007364661,0.0073541314,0.4866391,0.0073796622,0.007353923,0.32289687,0.007371061
0.03142385,0.031407237,0.2777853,0.031394474,0.29262534,0.27257457,0.031394754,0.031394493
0.21920295,0.011369551,0.011386747,0.37605768,0.011387876,0.0113849,0.34784308,0.011367226
0.47381586,0.004041715,0.0040361774,0.004039551,0.16467841,0.0040379292,0.004038555,0.34131175
0.01786887,0.4348531,0.017862605,0.4578671,0.017902015,0.0178608,0.017861161,0.01792438
0.15925652,0.012512237,0.01251915,0.012514742,0.012506939,0.31636697,0.012529923,0.46179357
0.27437827,0.0032913436,0.0032919534,0.42578465,0.28337365,0.0032911992,0.0032961613,0.0032927217
0.09424539,0.119991444,0.005958281,0.66961765,0.005967471,0.09229139,0.005960986,0.0059674303
0.26669696,0.089108355,0.0021229829,0.002122472,0.16470361,0.0021207705,0.0021210324,0.47100383
0.0025049134,0.14670551,0.0025060426,0.83826154,0.0025057741,0.0025041506,0.0025057711,0.0025062526
0.007361155,0.007366244,0.0073554786,0.94846076,0.007375772,0.00735425,0.0073692137,0.007357205
0.22450832,0.13039126,0.005695325,0.0056910757,0.3697387,0.00569909,0.005692659,0.2525836
0.020837223,0.18729147,0.020837225,0.020883193,0.68756676,0.020886905,0.020853376,0.020843903
0.0033866859,0.0033889918,0.07569102,0.0033848889,0.9039947,0.0033853203,0.0033862472,0.0033821997
0.002912389,0.11458646,0.0029081756,0.52188426,0.34897918,0.002908686,0.0029115542,0.0029092531
0.005015369,0.12540373,0.060569756,0.11022264,0.6837547,0.0050134165,0.0050078575,0.0050125704
0.002609118,0.0026090054,0.0026066827,0.1523423,0.8067482,0.00261497,0.0026078713,0.027861847
0.011372625,0.28097537,0.011370572,0.011387812,0.011378964,0.14977479,0.51235104,0.011388905
0.25838268,0.26927128,0.0012524169,0.3154259,0.15191028,0.0012530872,0.0012510304,0.0012533223
0.041672356,0.041672368,0.04167716,0.041728243,0.3748543,0.37505087,0.041672368,0.041672356
0.0069511128,0.0069502583,0.006949676,0.74606025,0.0069610053,0.21222435,0.0069464003,0.0069569806
0.0052167177,0.48029914,0.0052118814,0.16126496,0.33235928,0.005209978,0.005219362,0.005218662
0.012501578,0.012501543,0.012501531,0.012510867,0.9124793,0.01250126,0.012502136,0.012501834
0.012511043,0.9123428,0.012528951,0.012523619,0.012526526,0.012512695,0.012510207,0.012544126
0.008337995,0.008342929,0.008340593,0.008350983,0.8699292,0.00834277,0.08001419,0.008341345
0.004814998,0.004813132,0.004809795,0.41402215,0.55710584,0.004812033,0.0048120404,0.00480998
0.00962113,0.009625571,0.00962399,0.9326314,0.009636283,0.009616051,0.00962058,0.009625069
0.0044669653,0.0044708303,0.004476967,0.004479647,0.96869797,0.0044728955,0.004465468,0.004469298
0.0031279863,0.0031287167,0.0031255628,0.57006323,0.4111761,0.0031256624,0.003125948,0.0031267537
0.003916298,0.00391696,0.0039116773,0.0039135083,0.30805975,0.0039221537,0.0039194543,0.66844016
0.0011277625,0.01656562,0.0011273278,0.2582718,0.66778165,0.00112681,0.0011273669,0.052871663
0.06212919,0.05946236,0.0044715223,0.1451284,0.715397,0.004472583,0.004468956,0.004470029
0.22700138,0.002122841,0.07379006,0.0021215896,0.43546227,0.0021219964,0.002121626,0.25525823
0.0046375445,0.004635409,0.0046308553,0.4977272,0.0046388987,0.0046357187,0.47446033,0.004634042
0.30432355,0.66437584,0.0052184085,0.0052182777,0.005219036,0.005214781,0.005212215,0.00521792
0.55798066,0.103842676,0.0023167874,0.0023174784,0.22525647,0.0023193143,0.0023176486,0.10364895
0.017895022,0.4972679,0.017888231,0.017910302,0.017933056,0.39532605,0.017880492,0.017898979
0.006255824,0.0062638563,0.0062553743,0.2236341,0.006273235,0.0062609306,0.0062578837,0.7387988
0.013912338,0.013899522,0.013891266,0.013931344,0.7833986,0.13315251,0.013891178,0.013923199
0.0029809007,0.22241154,0.0029821268,0.002980845,0.4927786,0.0029818274,0.0029810497,0.26990306
0.27413505,0.0096340105,0.009622045,0.009640129,0.009642264,0.009620783,0.21436252,0.4633432
0.020835018,0.020835016,0.020835018,0.020843428,0.8541325,0.020835096,0.020835022,0.020848962
0.06416737,0.00097085827,0.00097100687,0.32919756,0.21455656,0.00097106845,0.066988446,0.32217708
0.031280763,0.7807365,0.031293962,0.03128036,0.031292107,0.03137435,0.031280417,0.031461507
0.073080085,0.007815882,0.007817916,0.007833308,0.87999845,0.007814926,0.0078217285,0.007817721
0.39580745,0.1752774,0.010440433,0.0104289595,0.3767259,0.010444315,0.010438004,0.010437519
0.43222028,0.27226397,0.0054377415,0.0054430966,0.0054388456,0.005443338,0.0054635312,0.2682892
0.0073574553,0.007360594,0.0073553906,0.49606264,0.4011031,0.06604408,0.0073584802,0.0073582786
0.0069544218,0.0069493516,0.0069471663,0.006960617,0.7486459,0.0069477027,0.006947757,0.2096471
0.5122304,0.017862158,0.38049296,0.017903622,0.017885534,0.017858312,0.017866725,0.017900342
0.41207287,0.20529582,0.003914965,0.2554934,0.11149168,0.0039077364,0.003914032,0.003909525
0.0032118056,0.30227813,0.0032093457,0.31390354,0.33667323,0.003209018,0.03430267,0.00321232
0.017940529,0.017882213,0.017884728,0.017887097,0.22542872,0.6672113,0.017870316,0.01789505
0.0027199422,0.0027202608,0.0027202633,0.37044987,0.5784581,0.0027198065,0.03749105,0.0027207476
0.025004271,0.025027039,0.025005668,0.025002498,0.025012119,0.025018277,0.025017181,0.82491297
0.020903332,0.3556461,0.020844316,0.020858409,0.2574997,0.282539,0.020859119,0.020850025
0.020857701,0.020854093,0.020834979,0.020891597,0.52076167,0.020836677,0.3541221,0.020841148
0.011382495,0.0114010675,0.011378807,0.011404139,0.78816646,0.1434723,0.01137927,0.01141543
0.4065754,0.004636595,0.004634948,0.42645338,0.0046404,0.004636388,0.004635744,0.14378715
0.0020507064,0.0020505635,0.002052043,0.0020572387,0.98563147,0.0020506463,0.0020532543,0.0020541095
0.0069610775,0.006946876,0.0069529056,0.30769795,0.650593,0.006947306,0.0069489446,0.0069519775
0.008340256,0.008346363,0.28880143,0.008346241,0.58438724,0.008358015,0.08507301,0.00834747
0.0069535067,0.006949023,0.0069542252,0.268128,0.6074851,0.08962253,0.0069462904,0.00696128
0.009639921,0.6310249,0.009620092,0.0730587,0.009622436,0.15434645,0.10305591,0.009631571
0.017900337,0.017885126,0.017889367,0.35829982,0.017882636,0.017889207,0.017864177,0.5343894
0.010438678,0.01044928,0.21492647,0.010430376,0.5779311,0.010426846,0.010427718,0.15496954
0.005685439,0.62515026,0.0056901104,0.005688701,0.09300906,0.00568718,0.00568385,0.25340545
0.025007464,0.025007749,0.38952067,0.025000868,0.025002697,0.460423,0.025004346,0.025033247
0.013897192,0.013898611,0.013896587,0.013901808,0.013897879,0.17684095,0.013898653,0.7397683
0.013906895,0.013969543,0.013952812,0.013950324,0.502901,0.41347182,0.013895947,0.01395171
0.2979509,0.013921498,0.013901202,0.013913094,0.013895113,0.013906631,0.013895892,0.6186157
0.025150329,0.4241118,0.42541528,0.025014425,0.025012426,0.025124446,0.025082862,0.025088469
0.01789561,0.47809315,0.18710671,0.01787448,0.01786185,0.24540485,0.0178888,0.017874593
0.01389676,0.013899965,0.01390432,0.013907666,0.1407489,0.01390614,0.6466466,0.14308965
0.01563876,0.015639173,0.015649669,0.015641976,0.015636837,0.01565666,0.2556065,0.6505304
0.04173512,0.0417351,0.3758611,0.041735087,0.04177886,0.3736844,0.041735224,0.041735094
0.015638247,0.015637167,0.6426473,0.015632754,0.015627801,0.015642416,0.015627671,0.2635466
0.008350225,0.008346398,0.41657355,0.5333195,0.008354454,0.008345441,0.008345595,0.00836491
0.0069609727,0.7014014,0.18159625,0.082221344,0.00695203,0.0069574206,0.006953285,0.0069572767
0.3015331,0.025027463,0.025002865,0.02504684,0.025060402,0.23960817,0.025111996,0.33360913
0.007364267,0.3553549,0.24469294,0.25464708,0.007362058,0.0073585,0.115860246,0.0073600397
0.009639547,0.17711765,0.18465129,0.009618791,0.0096193105,0.009630112,0.33046204,0.26926124
0.5926345,0.0046342197,0.004638388,0.004635935,0.37955034,0.0046335524,0.0046372497,0.0046358365
0.35109594,0.09264271,0.008950547,0.008948517,0.09371448,0.008939114,0.008942078,0.42676663
0.26506513,0.0022352205,0.0022345367,0.61951363,0.10424862,0.0022334992,0.0022353653,0.002233957
0.011371178,0.18781723,0.011380515,0.63020724,0.011371567,0.011368795,0.1251035,0.011379937
0.0056882575,0.005686322,0.0056881635,0.0056966003,0.0056958674,0.005688354,0.005684357,0.96017206
0.020862162,0.020867776,0.020851418,0.020910691,0.40367186,0.2660372,0.22594371,0.020855201
0.112909615,0.5405553,0.004316354,0.004317525,0.0043213367,0.0043143686,0.004318698,0.32494676
0.10031811,0.005004235,0.0050049024,0.58505017,0.28958797,0.0050095483,0.005009882,0.005015188
0.53140295,0.2810051,0.03126107,0.031267922,0.031279735,0.03126107,0.031261086,0.03126106
0.010429227,0.010424217,0.010423648,0.9270184,0.010431941,0.010418926,0.010418929,0.0104347365
0.23653509,0.013912675,0.0139106335,0.3728502,0.013898664,0.013914447,0.013905717,0.3210726
0.011384158,0.72598827,0.20574234,0.011383451,0.011373841,0.011375733,0.011364833,0.011387376
0.04170496,0.041680463,0.041754775,0.041681357,0.3747502,0.37502033,0.041727427,0.041680463
0.10706384,0.012524423,0.012521223,0.012516833,0.16221516,0.6681406,0.012509115,0.012508798
0.004820353,0.004817637,0.004815812,0.0048188986,0.34552717,0.3145554,0.004810496,0.31583422
0.020917777,0.6520434,0.02084073,0.020845067,0.02084999,0.020840729,0.22281842,0.0208439
0.009658814,0.009643722,0.009622805,0.009641257,0.00965518,0.9325072,0.009628881,0.009642109
0.007813724,0.007821337,0.0078270845,0.007825915,0.4418314,0.24787717,0.007826311,0.27117708
0.02085783,0.020843906,0.020866282,0.020848123,0.020835752,0.50223005,0.020836439,0.37268156
0.009621102,0.009631027,0.9325951,0.009632272,0.0096500795,0.009622397,0.00961949,0.009628545
0.08736847,0.25331742,0.0027815055,0.0027819567,0.12724376,0.08773881,0.0027784694,0.43598965
0.011369134,0.011373022,0.011370801,0.011387906,0.65991837,0.011368692,0.011369694,0.27184242
0.013950461,0.39917067,0.013901555,0.013908176,0.3448386,0.013921786,0.013926053,0.18638268
0.005693841,0.1459775,0.0056935763,0.0056936033,0.27634197,0.10969948,0.22024103,0.23065902
0.011373074,0.01139082,0.18505032,0.011394054,0.52374387,0.011394827,0.011378194,0.23427483
0.008347047,0.00834805,0.008341452,0.78335655,0.015216127,0.15971078,0.008341963,0.008338065
0.9269193,0.01043915,0.010419161,0.010433904,0.010480041,0.010419855,0.01045249,0.010436171
0.25081152,0.0041739764,0.18507908,0.13994803,0.4074711,0.0041689025,0.004174171,0.0041732662
0.34401208,0.0065890336,0.17372231,0.006588539,0.0065865642,0.0065909354,0.006584115,0.44932643
0.26614028,0.0050038816,0.060416542,0.35214317,0.30128488,0.0050009163,0.0050082714,0.0050020623
0.031252615,0.781129,0.031252615,0.031259105,0.031261984,0.031274386,0.03125262,0.03131765
0.03125406,0.031274267,0.5312206,0.28115293,0.031255912,0.031333327,0.031254068,0.03125484
0.04166712,0.04167802,0.04166712,0.04166712,0.04166712,0.70828146,0.04169788,0.041674145
0.04391131,0.002361139,0.0023604918,0.5455498,0.39873552,0.0023598021,0.0023616818,0.002360236
0.33853528,0.0028466512,0.0028427867,0.07802045,0.39437482,0.002842835,0.17769364,0.0028435397
0.13911086,0.0015280804,0.0015275005,0.11052982,0.70774853,0.0015262364,0.0015257107,0.03650331
0.281733,0.005218528,0.12837116,0.47375488,0.005218562,0.095274165,0.0052149747,0.0052147214
0.041772794,0.041723125,0.04172318,0.04172311,0.04172312,0.04172317,0.3706009,0.37901056
0.14488465,0.0021949105,0.0021950416,0.22654155,0.617599,0.0021940405,0.0021951331,0.0021956803
0.06250489,0.06250488,0.06250489,0.06250488,0.06250488,0.06250489,0.56246585,0.06250488
0.13149567,0.008942208,0.008937372,0.008946775,0.008942594,0.008947481,0.0089372955,0.81485057
0.01137188,0.011384686,0.6572503,0.27445528,0.011384607,0.011374045,0.011374475,0.011404762
0.002979584,0.0029863256,0.0029818192,0.434379,0.0029832886,0.0029802225,0.002981224,0.54772854
0.0013460753,0.0013479153,0.0013486079,0.1527597,0.15276957,0.04956323,0.0013451223,0.63951975
0.1010541,0.2660602,0.008956799,0.008946778,0.008963301,0.008956482,0.0089482535,0.5881141
0.23447576,0.025013339,0.025021467,0.025020296,0.025009345,0.33756322,0.025005907,0.30289066
0.3749094,0.010427859,0.010437639,0.0104316585,0.5625194,0.010429876,0.010421722,0.010422473
0.43236986,0.21278486,0.0054391357,0.32763317,0.005444061,0.0054392903,0.005441966,0.0054476797
0.14459532,0.0029818753,0.06223563,0.002983054,0.40458682,0.0029814225,0.0029809168,0.37665495
0.006260334,0.32755357,0.21715948,0.006262262,0.42399248,0.0062602693,0.0062531377,0.0062584705
0.01787552,0.01788026,0.017882498,0.017858883,0.017860645,0.8749004,0.017862793,0.01787901
0.0039133504,0.003912095,0.11522952,0.0039166287,0.81654125,0.048664276,0.0039093145,0.0039135623
0.04167709,0.041668955,0.041697558,0.04166742,0.041667055,0.7082682,0.041686594,0.041667122
0.008345593,0.3149666,0.09857308,0.21189362,0.0083568515,0.008339024,0.20950101,0.1400242
0.020841213,0.020853283,0.020847525,0.020858658,0.020853847,0.85402787,0.020859607,0.020858014
0.007825827,0.3164722,0.00782427,0.007830262,0.20998894,0.18464483,0.007822167,0.2575915
0.0096300915,0.009634948,0.009622483,0.00962666,0.49543616,0.009622474,0.009631139,0.44679603
0.4235128,0.017870156,0.01786624,0.017864743,0.017864281,0.4692703,0.017869372,0.017882098
0.01785983,0.87486184,0.01787951,0.0178599,0.017863328,0.017930454,0.017858932,0.017886246
